$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,17fc4a07ec35d34a7c4d0b41
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,35789.948,-4.089,12.145,0.244,0.27978,-0.03613,1.25048,24.35
$IMU,35790.024,-28.381,96.984,20.751,0.83154,-0.25341,1.39208,24.39
$IMU,35790.101,-68.908,241.699,114.624,-0.61669,-0.22656,0.13037,24.42
$IMU,35790.177,-2.685,199.768,116.760,-1.13476,-0.02734,0.09863,24.43
$IMU,35790.253,60.974,69.885,52.001,-1.10058,0.15234,0.10205,24.44
$IMU,35790.330,51.696,5.859,1.708,-0.77343,0.32763,0.43603,24.42
$IMU,35790.406,15.747,0.061,-18.981,-0.69580,0.16162,0.43798,24.47
$IMU,35790.483,-2.746,18.432,-14.892,-0.72070,0.07910,0.48193,24.48
$IMU,35790.559,-21.301,49.072,0.366,-0.85644,0.17382,0.54638,24.42
$IMU,35790.636,-44.433,45.227,-0.183,-1.19677,-0.06445,0.26513,24.42
$IMU,35790.712,-12.268,-14.282,-46.569,-1.12792,-0.13671,0.23730,24.45
$IMU,35790.789,18.310,-73.730,-62.194,-1.08642,-0.05615,0.33984,24.50
$IMU,35790.865,19.897,-118.896,-73.242,-0.92529,-0.08447,0.48535,24.48
$VBAT,35790.896,4.117
$IMU,35790.941,3.417,-139.709,-64.514,-0.57031,-0.23681,0.71191,24.49
$IMU,35791.018,-4.333,-110.839,-14.892,0.02050,-0.11181,0.99316,24.47
$IMU,35791.094,-39.794,-33.569,56.091,0.27587,0.10693,0.86914,24.52
$IMU,35791.171,-97.351,83.068,87.158,-0.08203,-0.03320,0.38964,24.50
$IMU,35791.247,-116.943,145.446,89.111,-0.52539,-0.23632,0.16992,24.48
$IMU,35791.324,-90.026,123.107,82.153,-0.87744,-0.29785,0.08691,24.50
$IMU,35791.400,-79.711,106.140,47.729,-1.18652,-0.37109,-0.03027,24.49
$IMU,35791.476,-73.913,94.543,-4.211,-1.34912,-0.46435,-0.18652,24.49
$IMU,35791.553,-61.584,64.453,-40.649,-1.22607,-0.46435,-0.27343,24.50
$IMU,35791.629,-49.255,32.714,-35.095,-1.03271,-0.43701,-0.27050,24.52
$IMU,35791.706,-35.156,16.479,-9.948,-0.97949,-0.39550,-0.23486,24.52
$IMU,35791.782,-25.512,9.765,2.563,-0.97412,-0.34472,-0.23242,24.54
$IMU,35791.859,-21.606,4.638,-1.464,-1.01513,-0.34716,-0.27734,24.54
$VBAT,35791.922,4.109
$IMU,35791.935,-15.502,-14.587,-6.042,-0.94189,-0.41357,-0.40136,24.55
$IMU,35792.012,-8.056,-22.094,-3.295,-0.81445,-0.31103,-0.28710,24.55
$IMU,35792.088,-12.023,-1.953,-11.962,-0.86181,-0.28320,-0.29003,24.54
$IMU,35792.164,-22.155,7.141,-18.737,-0.86962,-0.26611,-0.28808,24.52
$IMU,35792.241,-39.184,0.854,-10.314,-0.84082,-0.27001,-0.33007,24.53
$IMU,35792.317,-48.583,0.488,-4.333,-0.87548,-0.35205,-0.37451,24.51
$IMU,35792.394,-47.668,-10.925,-6.225,-0.85986,-0.43261,-0.41992,24.54
$IMU,35792.470,-38.391,-11.169,-13.122,-0.84912,-0.50244,-0.42431,24.57
$IMU,35792.547,-23.986,-4.943,-15.136,-0.85107,-0.46679,-0.39111,24.53
$IMU,35792.623,-18.737,-2.929,-13.488,-0.89843,-0.45410,-0.34082,24.51
$IMU,35792.700,-10.864,-11.474,-15.930,-0.94775,-0.41552,-0.35156,24.56
$IMU,35792.776,-15.441,-37.475,-2.807,-0.82031,-0.41796,-0.42138,24.52
$IMU,35792.852,-19.775,-35.034,12.939,-0.89550,-0.28662,-0.20166,24.61
$BARO,35792.888,100712.11,24.04
$MAG,35792.894,0.303,0.084,0.849,22.7
$BARO,35792.928,100715.37,24.04
$IMU,35792.929,-27.893,-29.785,-15.258,-1.24560,-0.31884,-0.12646,24.60
$HUM,35792.932,69.9,25.1
$VBAT,35792.948,4.119
$BARO,35792.968,100719.91,24.04
$MAG,35792.990,0.337,0.130,0.781,22.5
$IMU,35793.005,-9.521,-74.096,-59.875,-1.17626,-0.63037,-0.36865,24.58
$BARO,35793.009,100712.18,24.05
$HUM,35793.013,70.0,25.2
$BARO,35793.049,100713.84,24.05
$IMU,35793.082,34.240,-101.501,-63.110,-0.78564,-0.58447,-0.19482,24.60
$MAG,35793.087,0.349,0.195,0.681,22.7
$BARO,35793.089,100715.08,24.05
$HUM,35793.093,69.7,25.1
$BARO,35793.129,100706.89,24.05
$IMU,35793.158,48.034,-71.533,-39.489,-0.61962,-0.49951,0.05908,24.56
$BARO,35793.169,100705.75,24.06
$HUM,35793.173,69.8,25.2
$MAG,35793.183,0.345,0.216,0.625,22.7
$BARO,35793.210,100714.20,24.06
$IMU,35793.235,42.236,-39.062,-27.282,-0.63574,-0.50634,0.16503,24.56
$BARO,35793.250,100710.35,24.06
$HUM,35793.254,69.8,25.1
$MAG,35793.280,0.345,0.244,0.603,22.7
$BARO,35793.290,100714.47,24.07
$IMU,35793.311,39.062,-17.761,-18.676,-0.36132,-0.40185,0.27001,24.61
$BARO,35793.330,100719.20,24.07
$HUM,35793.334,69.8,25.1
$BARO,35793.370,100705.87,24.07
$MAG,35793.376,0.357,0.213,0.636,22.8
$IMU,35793.388,12.634,44.128,15.380,-0.30322,-0.28271,0.19433,24.58
$BARO,35793.411,100720.13,24.07
$HUM,35793.414,69.9,25.2
$BARO,35793.451,100708.99,24.08
$IMU,35793.464,-22.766,115.600,47.851,-0.72607,-0.36474,-0.15869,24.59
$MAG,35793.472,0.334,0.162,0.780,22.5
$BARO,35793.491,100712.33,24.07
$HUM,35793.494,69.8,25.2
$BARO,35793.531,100707.40,24.08
$IMU,35793.540,-28.991,112.731,15.502,-1.44677,-0.49707,-0.11230,24.62
$MAG,35793.569,0.303,0.183,0.805,22.7
$BARO,35793.571,100714.98,24.08
$HUM,35793.575,69.8,25.2
$BARO,35793.612,100708.92,24.09
