$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,dd86a8f975ed79145fbb0336
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,48635.723,6.408,2.624,-13.977,0.02685,0.07958,0.90185,20.22
$MAG,48635.760,-0.240,0.150,0.193,18.2
$BARO,48635.761,102466.62,19.73
$HUM,48635.797,58.6,20.9
$IMU,48635.799,1.831,10.498,1.159,0.02734,0.05224,1.26318,20.22
$BARO,48635.802,102470.69,19.73
$BARO,48635.842,102476.05,19.73
$MAG,48635.855,-0.204,0.154,0.193,18.0
$IMU,48635.876,-13.732,27.343,29.174,-0.28417,-0.01757,1.36914,20.29
$HUM,48635.877,58.5,20.9
$BARO,48635.882,102467.86,19.74
$BARO,48635.922,102481.15,19.74
$MAG,48635.951,-0.195,0.199,0.196,18.2
$IMU,48635.952,-23.559,13.671,26.916,-0.16455,-0.32275,1.08886,20.28
$HUM,48635.957,58.6,20.8
$BARO,48635.963,102475.81,19.74
$BARO,48636.003,102476.69,19.75
$IMU,48636.029,-8.361,-0.732,20.019,-0.13085,-0.16650,0.89941,20.25
$HUM,48636.038,58.6,20.9
$BARO,48636.043,102470.84,19.74
$MAG,48636.047,-0.186,0.204,0.192,18.2
$BARO,48636.083,102469.06,19.74
$IMU,48636.105,-5.126,-1.281,12.268,-0.07519,-0.10449,0.64892,20.23
$HUM,48636.118,58.6,20.9
$BARO,48636.124,102465.38,19.74
$MAG,48636.143,-0.186,0.202,0.186,18.2
$BARO,48636.164,102473.79,19.75
$VBAT,48636.169,3.827
$IMU,48636.182,5.126,-6.042,6.896,-0.09863,-0.02294,0.75000,20.24
$HUM,48636.198,58.5,20.9
$BARO,48636.204,102463.50,19.74
$MAG,48636.239,-0.186,0.186,0.198,18.2
$BARO,48636.244,102472.11,19.75
$IMU,48636.258,16.479,-17.211,-2.075,-0.05810,-0.09326,0.98046,20.28
$HUM,48636.279,58.6,20.9
$BARO,48636.284,102464.99,19.75
$BARO,48636.325,102473.30,19.75
$IMU,48636.334,28.991,-23.193,-14.099,-0.04443,0.07421,1.24023,20.28
$MAG,48636.335,-0.229,0.148,0.196,18.2
$HUM,48636.359,58.6,20.9
$BARO,48636.365,102469.28,19.75
$BARO,48636.405,102473.79,19.75
$IMU,48636.411,10.437,-29.113,-23.071,0.17236,0.12792,1.31347,20.31
$MAG,48636.431,-0.250,0.159,0.204,18.2
$HUM,48636.439,58.5,20.9
$BARO,48636.445,102468.81,19.75
$BARO,48636.486,102471.47,19.75
$IMU,48636.487,-23.193,-9.643,-23.437,0.25683,-0.17773,1.28515,20.29
$HUM,48636.519,58.7,20.8
$BARO,48636.526,102463.06,19.75
$MAG,48636.527,-0.246,0.169,0.213,18.2
$IMU,48636.564,-28.076,13.427,-11.291,0.12402,-0.32177,0.78076,20.29
$BARO,48636.566,102473.18,19.75
$HUM,48636.600,58.7,20.9
$BARO,48636.606,102469.89,19.75
$MAG,48636.623,-0.219,0.186,0.204,18.2
$IMU,48636.640,0.366,24.536,2.624,0.00292,-0.02197,0.65527,20.21
$BARO,48636.647,102477.69,19.76
$HUM,48636.680,58.6,20.9
$BARO,48636.687,102463.74,19.76
$IMU,48636.717,2.807,31.005,-9.399,-0.06884,-0.00341,0.72412,20.28
$MAG,48636.719,-0.217,0.177,0.196,18.2
$BARO,48636.727,102473.74,19.76
$HUM,48636.760,58.6,20.9
$BARO,48636.767,102463.01,19.76
$IMU,48636.793,17.211,30.822,-25.268,0.12060,-0.00488,0.82324,20.31
$BARO,48636.807,102474.40,19.76
$MAG,48636.815,-0.165,0.141,0.180,18.2
$HUM,48636.840,58.2,20.8
$BARO,48636.848,102477.69,19.76
$IMU,48636.869,34.912,67.932,3.540,-0.32958,0.18798,1.25781,20.31
$BARO,48636.888,102464.01,19.76
$MAG,48636.911,-0.111,0.120,0.177,18.3
$HUM,48636.921,58.3,20.8
$BARO,48636.928,102468.18,19.76
$TIME,48636.935,41413.000,2332
$IMU,48636.946,4.577,68.542,4.516,-0.78173,-0.08154,1.19628,20.33
$BARO,48636.968,102472.42,19.76
$HUM,48637.001,58.4,20.9
$MAG,48637.007,-0.102,0.120,0.195,18.2
$BARO,48637.009,102471.84,19.76
$IMU,48637.022,-6.469,10.559,-23.620,-0.58398,-0.20507,1.17236,20.32
$BARO,48637.049,102474.01,19.77
$HUM,48637.081,58.4,20.9
$BARO,48637.089,102470.45,19.77
$IMU,48637.099,-8.056,-32.592,-5.615,-0.19628,0.12695,1.05322,20.29
$MAG,48637.102,-0.130,0.148,0.196,18.2
$BARO,48637.129,102469.13,19.77
$HUM,48637.162,58.5,20.8
$BARO,48637.170,102474.27,19.77
$IMU,48637.175,-46.081,-48.950,21.911,-0.62109,0.10253,0.87744,20.33
$VBAT,48637.185,3.821
$MAG,48637.198,-0.180,0.205,0.205,18.2
$BARO,48637.210,102465.94,19.77
$HUM,48637.242,58.8,20.8
$BARO,48637.250,102465.74,19.77
$IMU,48637.252,-49.072,-115.539,18.432,-0.29296,-0.14697,0.81201,20.29
$BARO,48637.290,102470.30,19.77
$MAG,48637.294,-0.268,0.231,0.241,18.2
$HUM,48637.322,58.9,20.9
$IMU,48637.328,-3.662,-134.643,16.723,0.46484,0.01660,0.82080,20.31
$BARO,48637.331,102471.06,19.78
$BARO,48637.371,102469.69,19.78
$MAG,48637.390,-0.292,0.244,0.241,18.4
$HUM,48637.402,58.9,20.9
$IMU,48637.404,5.310,-55.480,15.441,0.82421,-0.03759,0.90234,20.35
$BARO,48637.411,102467.62,19.77
$BARO,48637.451,102472.67,19.78
$IMU,48637.481,-40.100,31.127,-6.103,0.92187,-0.26513,1.13476,20.29
$HUM,48637.483,58.8,20.9
$MAG,48637.486,-0.265,0.286,0.261,18.2
$BARO,48637.491,102461.75,19.78
$BARO,48637.532,102468.16,19.78
$IMU,48637.557,-84.655,99.975,52.307,0.72851,-0.20849,0.92041,20.31
$HUM,48637.563,58.9,20.9
$BARO,48637.572,102476.30,19.78
$MAG,48637.582,-0.102,0.387,0.286,18.2
$BARO,48637.612,102470.55,19.78
$IMU,48637.634,-106.689,170.410,121.765,-0.41992,-0.42041,0.13281,20.29
$HUM,48637.643,58.6,20.9
$BARO,48637.652,102474.52,19.78
$MAG,48637.678,0.004,0.432,0.348,18.2
$BARO,48637.693,102466.57,19.78
$IMU,48637.710,-65.856,113.830,46.142,-0.79589,-0.46679,0.08642,20.32
$HUM,48637.723,58.6,20.9
$BARO,48637.733,102464.79,19.78
$BARO,48637.773,102475.30,19.78
$MAG,48637.774,-0.010,0.451,0.376,18.2
$IMU,48637.787,-23.132,37.658,-34.606,-0.38134,-0.27099,0.60986,20.28
$HUM,48637.804,58.7,20.9
$BARO,48637.813,102470.69,19.79
$BARO,48637.854,102470.23,19.79
$IMU,48637.863,-34.118,28.869,-39.794,-0.47998,-0.66259,0.68896,20.36
$MAG,48637.870,-0.010,0.481,0.403,18.2
$HUM,48637.884,58.5,21.0
$BARO,48637.894,102483.59,19.80
$BARO,48637.934,102470.50,19.79
$IMU,48637.940,-16.601,15.258,-0.671,-0.85058,-0.78173,0.71191,20.35
$HUM,48637.964,58.5,20.9
$MAG,48637.966,0.001,0.471,0.400,18.2
$BARO,48637.974,102473.28,19.79
$BARO,48638.014,102471.50,19.80
$IMU,48638.016,-10.986,-22.644,1.892,-0.96826,-0.73828,0.77441,20.31
$HUM,48638.044,58.6,21.0
$BARO,48638.055,102486.17,19.80
$MAG,48638.062,-0.052,0.492,0.438,18.3
$IMU,48638.092,-37.780,-38.391,-32.348,-0.52490,-0.92041,0.63085,20.34
$BARO,48638.095,102469.33,19.79
$HUM,48638.125,58.5,20.9
$BARO,48638.135,102472.35,19.80
$MAG,48638.157,-0.094,0.514,0.489,18.2
$IMU,48638.169,-50.903,-18.249,-40.893,-0.32275,-0.73730,0.43505,20.32
$BARO,48638.175,102467.60,19.80
$VBAT,48638.199,3.816
$HUM,48638.205,58.4,20.9
$BARO,48638.216,102478.71,19.80
$IMU,48638.245,-42.541,4.089,-78.857,-0.30468,-0.52832,0.38867,20.31
$MAG,48638.253,-0.166,0.513,0.510,18.2
$BARO,48638.256,102468.86,19.80
$HUM,48638.285,58.4,21.0
$BARO,48638.296,102474.49,19.81
$IMU,48638.322,-43.518,-5.371,-81.237,-0.23242,-0.51464,0.42529,20.36
$BARO,48638.336,102465.62,19.80
$MAG,48638.349,-0.201,0.528,0.558,18.2
$HUM,48638.366,58.3,20.9
$BARO,48638.377,102465.38,19.81
$IMU,48638.398,-17.089,-64.086,-10.925,0.01318,-0.97021,0.46679,20.37
$BARO,48638.417,102471.06,19.80
$MAG,48638.445,-0.204,0.511,0.562,18.3
$HUM,48638.446,58.2,21.0
$BARO,48638.457,102478.98,19.80
$IMU,48638.475,11.840,-71.960,9.765,0.31005,-1.28369,0.60253,20.38
$BARO,48638.497,102470.64,19.81
$HUM,48638.526,58.3,21.0
$BARO,48638.538,102470.13,19.81
$MAG,48638.541,-0.220,0.513,0.550,18.2
$IMU,48638.551,10.803,-19.775,-24.291,0.39648,-1.67431,0.48242,20.35
$BARO,48638.578,102465.57,19.81
$HUM,48638.606,58.4,20.9
$BARO,48638.618,102478.54,19.81
$IMU,48638.627,41.198,25.024,-2.258,0.24902,-1.41064,0.32666,20.35
$MAG,48638.637,-0.205,0.493,0.484,18.2
$BARO,48638.658,102476.69,19.81
$HUM,48638.687,58.5,21.0
$BARO,48638.699,102469.16,19.81
$IMU,48638.704,83.679,55.114,16.357,0.13232,-0.54199,0.50683,20.36
$MAG,48638.733,-0.165,0.474,0.397,18.3
$BARO,48638.739,102472.47,19.82
$HUM,48638.767,58.5,20.9
$BARO,48638.779,102469.42,19.81
$IMU,48638.780,87.890,77.575,17.700,-0.30761,-0.23974,0.82177,20.35
$BARO,48638.819,102474.57,19.82
$MAG,48638.829,-0.156,0.427,0.334,18.3
$HUM,48638.847,58.6,20.9
$IMU,48638.857,72.692,42.602,-1.159,-0.59423,-0.63281,1.11718,20.34
$BARO,48638.859,102469.11,19.82
$TIME,48638.891,41414.000,2332
$BARO,48638.900,102464.52,19.82
$MAG,48638.925,-0.174,0.379,0.267,18.2
$HUM,48638.928,58.5,20.9
$IMU,48638.933,95.214,-5.920,-19.409,-0.30761,-0.71337,1.18896,20.38
$BARO,48638.940,102467.82,19.82
$BARO,48638.980,102474.74,19.82
$HUM,48639.008,58.5,21.0
$IMU,48639.010,94.848,2.319,34.545,-0.33105,-0.44238,1.19921,20.39
$BARO,48639.020,102469.25,19.83
$MAG,48639.021,-0.118,0.346,0.235,18.0
$BARO,48639.061,102473.93,19.82
$IMU,48639.086,24.963,10.681,54.321,-0.45166,-1.09228,0.59179,20.38
$HUM,48639.088,58.5,21.0
$BARO,48639.101,102472.74,19.82
$MAG,48639.117,-0.114,0.330,0.234,18.2
$BARO,48639.141,102471.84,19.83
$IMU,48639.162,35.583,-23.254,26.794,-0.46386,-0.92236,0.15087,20.39
$HUM,48639.168,58.5,20.9
$BARO,48639.181,102461.31,19.83
$VBAT,48639.199,3.808
$MAG,48639.212,-0.165,0.274,0.181,18.2
$BARO,48639.222,102470.84,19.83
$IMU,48639.239,82.458,-55.603,8.178,-0.10009,-0.25634,0.05859,20.41
$HUM,48639.249,58.2,20.9
$BARO,48639.262,102471.91,19.83
$BARO,48639.302,102465.87,19.83
$MAG,48639.308,-0.208,0.219,0.166,18.2
$IMU,48639.315,78.857,-64.086,3.540,0.13378,-0.01806,0.40576,20.37
$HUM,48639.329,58.3,21.0
$BARO,48639.342,102459.53,19.83
$BARO,48639.383,102474.08,19.83
