$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,1460276875855677b21e5c6f
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,89512.910,-4.333,-6.347,-9.643,-0.12646,0.19824,0.90478,17.34
$BARO,89512.938,101641.16,16.88
$HUM,89512.977,62.2,17.8
$BARO,89512.978,101633.22,16.88
$IMU,89512.987,-18.798,-10.192,-13.183,-0.00976,0.04492,0.87158,17.32
$MAG,89512.991,-0.493,-0.655,-0.175,15.2
$BARO,89513.018,101626.71,16.88
$VBAT,89513.019,4.129
$HUM,89513.057,62.2,17.8
$BARO,89513.059,101636.55,16.88
$IMU,89513.063,-25.207,-6.591,-21.850,0.01318,0.00634,0.99365,17.38
$MAG,89513.087,-0.483,-0.642,-0.184,15.2
$BARO,89513.099,101636.36,16.88
$HUM,89513.137,62.3,17.8
$BARO,89513.139,101629.73,16.89
$IMU,89513.140,-22.644,5.676,-38.208,-0.10449,-0.07324,1.07861,17.36
$BARO,89513.179,101632.14,16.89
$MAG,89513.183,-0.481,-0.642,-0.193,15.2
$IMU,89513.216,-6.591,4.821,-52.246,-0.22753,-0.08447,1.06835,17.34
$HUM,89513.218,62.2,17.8
$BARO,89513.220,101634.39,16.88
$BARO,89513.260,101638.02,16.89
$MAG,89513.279,-0.472,-0.637,-0.187,15.2
$IMU,89513.292,3.601,-4.699,-60.485,-0.19384,-0.02539,1.02001,17.35
$HUM,89513.298,62.3,17.8
$BARO,89513.300,101625.63,16.89
$BARO,89513.341,101627.02,16.89
$IMU,89513.369,-2.868,-5.859,-52.978,-0.16308,-0.07470,0.95654,17.34
$MAG,89513.375,-0.465,-0.640,-0.183,15.2
$HUM,89513.378,62.2,17.8
$BARO,89513.381,101633.92,16.89
$BARO,89513.421,101634.60,16.90
$IMU,89513.445,-13.549,-5.615,-42.907,-0.22216,-0.08935,0.99121,17.40
$HUM,89513.459,62.2,17.8
$BARO,89513.461,101632.14,16.89
$MAG,89513.470,-0.469,-0.624,-0.201,15.2
$BARO,89513.502,101635.97,16.89
$IMU,89513.522,-29.235,-11.291,-36.437,-0.30419,-0.12988,1.04638,17.37
$HUM,89513.539,62.3,17.8
$BARO,89513.542,101624.93,16.89
$MAG,89513.566,-0.478,-0.597,-0.199,15.0
$BARO,89513.582,101635.77,16.90
$IMU,89513.598,-34.545,-22.766,-23.010,-0.24902,-0.24560,0.98779,17.36
$HUM,89513.619,62.3,17.8
$BARO,89513.622,101628.41,16.90
$MAG,89513.662,-0.495,-0.582,-0.201,15.2
$BARO,89513.663,101632.44,16.90
$IMU,89513.675,-16.906,-22.583,-13.610,-0.04248,-0.24902,1.00488,17.39
$HUM,89513.700,62.3,17.8
$BARO,89513.703,101632.70,16.90
$BARO,89513.743,101630.00,16.90
$IMU,89513.751,-2.990,0.854,-5.920,-0.05908,-0.15234,1.04345,17.38
$MAG,89513.758,-0.490,-0.586,-0.199,15.2
$HUM,89513.780,62.3,17.8
$BARO,89513.783,101632.36,16.91
$BARO,89513.824,101631.51,16.90
$IMU,89513.827,-5.126,12.145,1.281,-0.16796,-0.21240,0.99511,17.41
$MAG,89513.854,-0.484,-0.576,-0.199,15.2
$HUM,89513.860,62.4,17.8
$BARO,89513.864,101621.91,16.90
$BARO,89513.904,101630.00,16.90
$IMU,89513.904,-0.305,2.014,4.943,-0.12451,-0.22656,0.98193,17.37
$HUM,89513.940,62.3,17.9
$BARO,89513.945,101631.19,16.91
$MAG,89513.949,-0.495,-0.576,-0.202,15.0
$IMU,89513.980,3.845,-2.868,9.460,-0.06298,-0.19238,0.98925,17.42
$BARO,89513.985,101628.68,16.91
$VBAT,89514.020,4.124
$HUM,89514.021,62.3,17.8
$BARO,89514.025,101633.43,16.91
$MAG,89514.045,-0.490,-0.580,-0.199,15.2
$IMU,89514.057,0.183,-0.915,11.535,-0.11181,-0.22753,0.99414,17.41
$BARO,89514.065,101626.32,16.91
$HUM,89514.101,62.3,17.8
$BARO,89514.106,101624.03,16.91
$IMU,89514.133,-1.586,-6.896,5.493,-0.07519,-0.28613,0.98193,17.45
$MAG,89514.141,-0.499,-0.580,-0.196,15.2
$BARO,89514.146,101629.88,16.91
$HUM,89514.181,62.3,17.8
$BARO,89514.186,101625.61,16.91
$IMU,89514.209,2.258,-8.605,-8.850,0.02294,-0.26855,0.99023,17.39
$BARO,89514.226,101625.22,16.91
$MAG,89514.237,-0.499,-0.594,-0.208,15.2
$HUM,89514.262,62.3,17.8
$BARO,89514.267,101631.34,16.91
$IMU,89514.286,-0.488,3.845,-25.939,0.01757,-0.24218,0.93945,17.40
$BARO,89514.307,101631.58,16.92
$MAG,89514.333,-0.483,-0.583,-0.208,15.3
$HUM,89514.342,62.4,17.9
$BARO,89514.347,101635.87,16.91
$IMU,89514.362,-2.441,13.183,-25.390,0.08105,-0.33154,0.90283,17.44
$BARO,89514.387,101625.15,16.92
$HUM,89514.422,62.3,17.8
$BARO,89514.428,101634.48,16.91
