$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,1ce311aab343a7d99c0b6659
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,232351.929,-110.717,76.660,-66.955,-0.12744,-1.43457,0.39697,16.03
$BARO,232351.960,101933.05,15.47
$HUM,232351.998,43.3,16.2
$BARO,232352.000,101941.95,15.48
$IMU,232352.005,-35.461,67.016,-44.921,-0.16894,-1.35302,0.47851,16.09
$MAG,232352.008,-0.190,-0.030,-0.093,13.7
$BARO,232352.040,101925.42,15.48
$VBAT,232352.055,4.034
$HUM,232352.078,43.3,16.3
$BARO,232352.081,101930.15,15.48
$IMU,232352.082,2.441,51.269,-26.306,-0.27685,-1.05517,0.47949,16.07
$MAG,232352.103,-0.184,-0.025,-0.090,13.8
$BARO,232352.121,101936.25,15.48
$IMU,232352.158,8.361,32.958,-36.499,-0.26416,-0.88623,0.45898,16.08
$HUM,232352.159,43.3,16.2
$BARO,232352.161,101941.83,15.48
$MAG,232352.199,-0.190,-0.028,-0.097,13.8
$BARO,232352.202,101930.42,15.48
$IMU,232352.234,2.929,9.338,-32.287,-0.21582,-0.86376,0.39501,16.07
$HUM,232352.239,43.3,16.3
$BARO,232352.242,101935.86,15.48
$BARO,232352.282,101929.25,15.48
$MAG,232352.295,-0.216,-0.016,-0.094,13.7
$IMU,232352.311,0.183,-12.207,-11.413,-0.16259,-0.93457,0.36132,16.10
$HUM,232352.319,43.4,16.3
$BARO,232352.323,101930.74,15.48
$BARO,232352.363,101934.83,15.49
$IMU,232352.387,-7.507,-38.024,14.099,-0.22656,-0.92968,0.32617,16.07
$MAG,232352.390,-0.213,-0.021,-0.093,13.7
$HUM,232352.400,43.5,16.3
$BARO,232352.403,101940.85,15.48
$BARO,232352.443,101930.10,15.49
$IMU,232352.464,-21.057,-80.810,26.855,-0.20605,-0.93017,0.22021,16.07
$HUM,232352.480,43.3,16.3
$BARO,232352.484,101920.33,15.49
$MAG,232352.486,-0.274,0.003,-0.081,13.7
$BARO,232352.524,101926.18,15.49
$IMU,232352.540,-30.822,-118.103,26.000,-0.09472,-1.01611,0.07568,16.09
$HUM,232352.560,43.2,16.3
$BARO,232352.564,101938.17,15.49
$MAG,232352.581,-0.321,0.031,-0.036,13.7
$BARO,232352.605,101930.81,15.48
$IMU,232352.617,-30.639,-103.210,6.042,0.07128,-1.14746,0.05615,16.06
$HUM,232352.641,43.2,16.3
$BARO,232352.645,101931.35,15.49
$MAG,232352.677,-0.354,0.036,-0.034,13.8
$BARO,232352.685,101931.69,15.49
$IMU,232352.693,-9.826,-42.175,-9.277,-0.07861,-1.07470,0.08691,16.09
$HUM,232352.721,43.2,16.3
$BARO,232352.726,101930.57,15.49
$BARO,232352.766,101932.74,15.49
$IMU,232352.769,7.141,-33.203,-26.672,-0.16064,-0.75341,0.26220,16.12
$MAG,232352.772,-0.402,0.033,-0.016,13.7
$HUM,232352.801,43.3,16.3
$BARO,232352.806,101937.66,15.49
$IMU,232352.846,-21.423,-40.527,-59.570,-0.01708,-0.89306,0.09912,16.06
$BARO,232352.846,101926.30,15.49
$MAG,232352.868,-0.486,0.037,0.013,13.7
$HUM,232352.882,43.0,16.2
$BARO,232352.887,101933.71,15.49
$IMU,232352.922,-21.667,-78.369,-49.438,0.25781,-0.91113,-0.00634,16.08
$BARO,232352.927,101934.20,15.50
$HUM,232352.962,43.0,16.3
$MAG,232352.964,-0.529,0.012,0.084,13.8
$BARO,232352.967,101937.15,15.50
$IMU,232352.999,-20.263,-102.416,-14.892,0.31494,-0.76806,-0.02978,16.12
$BARO,232353.008,101939.71,15.50
$HUM,232353.042,43.0,16.3
$BARO,232353.048,101936.27,15.49
$MAG,232353.059,-0.553,0.042,0.184,13.7
$VBAT,232353.064,4.035
$IMU,232353.075,-49.377,-110.717,-0.427,0.24902,-0.54541,-0.19677,16.12
$BARO,232353.088,101941.85,15.50
$HUM,232353.123,42.8,16.3
$BARO,232353.129,101936.42,15.50
$IMU,232353.152,-95.764,-125.976,-12.451,0.36572,-0.35253,-0.41992,16.11
$MAG,232353.155,-0.574,0.015,0.345,13.7
$BARO,232353.169,101936.42,15.50
$HUM,232353.203,42.8,16.3
$BARO,232353.209,101929.35,15.50
$IMU,232353.228,-138.488,-85.205,-75.744,0.65136,-0.49707,-0.73779,16.08
$BARO,232353.250,101930.64,15.50
$MAG,232353.250,-0.628,-0.090,0.457,13.8
$HUM,232353.283,42.7,16.3
$BARO,232353.290,101943.51,15.50
$IMU,232353.304,-132.507,-29.663,-118.774,0.73974,-0.67871,-0.92626,16.09
$BARO,232353.330,101943.58,15.51
$MAG,232353.346,-0.669,-0.216,0.504,13.9
$HUM,232353.364,42.9,16.3
$BARO,232353.370,101937.54,15.50
$IMU,232353.381,-99.182,-9.094,-104.614,0.71923,-0.73779,-1.06835,16.13
$BARO,232353.411,101937.61,15.50
$MAG,232353.441,-0.663,-0.295,0.529,13.7
$HUM,232353.444,42.8,16.3
$BARO,232353.451,101928.15,15.50
$IMU,232353.457,-66.284,-9.033,-62.988,0.71533,-0.70898,-1.04882,16.15
$BARO,232353.491,101936.88,15.51
$HUM,232353.524,42.8,16.3
$BARO,232353.532,101944.48,15.50
$IMU,232353.534,-23.193,-9.948,-16.296,0.66650,-0.59667,-0.92871,16.15
$MAG,232353.537,-0.657,-0.289,0.535,13.8
$BARO,232353.572,101931.96,15.51
$HUM,232353.605,42.8,16.3
$IMU,232353.610,16.479,0.854,12.817,0.52490,-0.39208,-0.70117,16.17
$BARO,232353.612,101935.51,15.51
$MAG,232353.632,-0.649,-0.256,0.523,13.9
$BARO,232353.653,101939.12,15.51
$HUM,232353.685,42.8,16.3
$IMU,232353.686,15.075,10.192,16.357,0.48291,-0.34228,-0.66992,16.16
$BARO,232353.693,101934.20,15.51
$MAG,232353.728,-0.661,-0.256,0.510,13.8
$BARO,232353.733,101944.83,15.51
$IMU,232353.763,-5.004,8.972,6.652,0.52832,-0.45507,-0.82910,16.15
$HUM,232353.765,42.7,16.3
$BARO,232353.773,101942.66,15.51
$BARO,232353.814,101932.91,15.51
$MAG,232353.824,-0.654,-0.276,0.519,13.7
$IMU,232353.839,-4.638,-0.427,-5.004,0.55175,-0.42236,-0.74121,16.15
$HUM,232353.846,42.9,16.3
$BARO,232353.854,101937.63,15.51
$BARO,232353.894,101935.66,15.51
$IMU,232353.916,1.708,-0.122,-11.840,0.51904,-0.37060,-0.67529,16.15
$MAG,232353.919,-0.655,-0.280,0.517,13.8
$HUM,232353.926,42.8,16.3
$BARO,232353.935,101940.05,15.52
$BARO,232353.975,101932.37,15.52
$IMU,232353.992,10.314,-0.915,-6.225,0.60449,-0.39941,-0.81201,16.10
$HUM,232354.006,42.7,16.3
$BARO,232354.015,101944.78,15.52
$MAG,232354.015,-0.657,-0.259,0.511,13.5
$BARO,232354.056,101944.00,15.52
$IMU,232354.069,21.606,6.347,5.371,0.54345,-0.37207,-0.78466,16.18
$VBAT,232354.086,4.016
$HUM,232354.087,42.7,16.3
$BARO,232354.096,101931.74,15.52
$MAG,232354.110,-0.657,-0.246,0.505,14.0
$BARO,232354.136,101929.83,15.52
$IMU,232354.145,20.935,2.746,8.728,0.45214,-0.34277,-0.71826,16.10
$HUM,232354.167,42.8,16.3
$BARO,232354.176,101941.44,15.52
$MAG,232354.206,-0.654,-0.235,0.514,13.7
$BARO,232354.217,101943.48,15.53
$IMU,232354.221,10.253,-18.554,8.056,0.53808,-0.39062,-0.72412,16.17
$HUM,232354.247,42.7,16.3
$BARO,232354.257,101936.39,15.53
$BARO,232354.297,101939.07,15.52
$IMU,232354.298,12.878,-12.451,0.854,0.50146,-0.39746,-0.72167,16.17
$MAG,232354.301,-0.643,-0.219,0.520,13.7
$HUM,232354.328,42.9,16.4
$BARO,232354.338,101943.27,15.53
$IMU,232354.374,18.005,-8.178,-7.019,0.50341,-0.39501,-0.81542,16.19
$BARO,232354.378,101933.39,15.53
$MAG,232354.397,-0.639,-0.222,0.529,13.9
$HUM,232354.408,42.8,16.3
$BARO,232354.418,101935.49,15.53
$IMU,232354.451,4.638,-15.441,-8.789,0.53515,-0.38769,-0.72167,16.17
$BARO,232354.459,101935.10,15.53
