$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,083101b4e945ea224c5f9f97
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$HUM,93876.285,66.7,13.5
$BARO,93876.294,100349.14,12.70
$IMU,93876.299,-9.582,-3.356,12.817,-0.07177,-0.33105,0.98046,13.13
$BARO,93876.334,100343.92,12.71
$HUM,93876.365,66.7,13.6
$MAG,93876.372,-0.604,-0.409,-0.160,10.8
$BARO,93876.374,100338.05,12.71
$IMU,93876.375,-3.356,-3.723,4.150,0.00439,-0.39599,0.98046,13.06
$BARO,93876.415,100342.22,12.71
$HUM,93876.446,66.7,13.5
$IMU,93876.452,3.417,-1.525,0.244,-0.02539,-0.33496,0.97412,13.09
$BARO,93876.455,100339.88,12.71
$MAG,93876.468,-0.615,-0.409,-0.174,10.9
$BARO,93876.495,100330.88,12.71
$HUM,93876.526,66.7,13.5
$IMU,93876.528,0.671,-3.051,0.122,-0.08398,-0.37255,0.93164,13.09
$BARO,93876.536,100339.54,12.71
$MAG,93876.563,-0.624,-0.402,-0.168,10.7
$BARO,93876.576,100331.66,12.71
$IMU,93876.605,1.464,-1.281,-2.014,-0.04736,-0.34228,0.94531,13.10
$HUM,93876.606,66.7,13.5
$BARO,93876.616,100338.76,12.71
$BARO,93876.657,100341.49,12.72
$MAG,93876.659,-0.621,-0.414,-0.165,10.9
$IMU,93876.681,2.563,7.507,-6.958,-0.05761,-0.34033,0.95361,13.11
$HUM,93876.687,66.7,13.5
$BARO,93876.697,100334.83,12.72
$BARO,93876.737,100337.59,12.71
$MAG,93876.754,-0.597,-0.423,-0.172,10.7
$IMU,93876.757,2.746,12.695,-10.986,-0.11718,-0.33349,0.96044,13.11
$HUM,93876.767,66.8,13.6
$BARO,93876.778,100337.71,12.72
$BARO,93876.818,100342.29,12.72
$IMU,93876.834,-0.122,12.939,-12.207,-0.13085,-0.37548,0.94091,13.15
$HUM,93876.847,66.7,13.5
$MAG,93876.849,-0.594,-0.421,-0.184,10.7
$BARO,93876.858,100338.63,12.72
$BARO,93876.899,100342.14,12.72
$IMU,93876.910,0.732,12.023,-7.751,-0.16406,-0.36083,0.89404,13.09
$VBAT,93876.922,3.989
$HUM,93876.928,66.8,13.6
$BARO,93876.939,100335.76,12.72
$MAG,93876.945,-0.589,-0.427,-0.177,10.7
$BARO,93876.979,100343.00,12.72
$IMU,93876.987,2.624,-5.981,2.319,-0.18359,-0.21044,0.91894,13.11
$HUM,93877.008,66.7,13.6
$BARO,93877.020,100342.14,12.72
$MAG,93877.040,-0.603,-0.418,-0.168,10.5
$BARO,93877.060,100344.75,12.73
$IMU,93877.063,-11.901,-18.554,8.056,-0.08544,-0.21093,0.98925,13.15
$HUM,93877.088,66.6,13.5
$BARO,93877.100,100341.49,12.73
$MAG,93877.136,-0.639,-0.382,-0.154,11.0
$IMU,93877.139,-27.404,-31.188,18.005,-0.25830,-0.34326,1.02783,13.13
$BARO,93877.140,100342.88,12.72
$HUM,93877.169,66.7,13.5
$BARO,93877.181,100347.75,12.73
$IMU,93877.216,-16.662,-57.678,8.605,0.18798,-0.58789,0.88867,13.16
$BARO,93877.221,100339.85,12.72
$MAG,93877.231,-0.664,-0.376,-0.132,10.7
$HUM,93877.249,66.7,13.6
$BARO,93877.261,100329.10,12.73
$IMU,93877.292,18.127,-20.141,-2.197,0.18457,-0.42626,0.89794,13.15
$BARO,93877.302,100335.81,12.73
$MAG,93877.326,-0.664,-0.409,-0.142,10.8
$HUM,93877.329,66.5,13.6
$BARO,93877.342,100338.15,12.73
$IMU,93877.369,26.489,10.314,-11.474,0.02636,-0.35986,0.91162,13.13
$BARO,93877.382,100338.34,12.73
$HUM,93877.410,66.7,13.6
$MAG,93877.422,-0.658,-0.436,-0.142,10.7
$BARO,93877.423,100341.10,12.73
$IMU,93877.445,15.136,8.605,-10.192,-0.03320,-0.35888,0.87890,13.13
$BARO,93877.463,100339.00,12.73
$HUM,93877.490,66.6,13.6
$BARO,93877.503,100345.65,12.73
$MAG,93877.517,-0.669,-0.430,-0.141,10.8
$IMU,93877.522,4.882,-6.835,1.770,-0.00732,-0.24023,0.97753,13.18
$BARO,93877.544,100347.21,12.74
$HUM,93877.570,66.6,13.5
$BARO,93877.584,100344.68,12.74
$IMU,93877.598,-12.023,-16.479,10.437,0.10400,-0.37304,0.98242,13.14
$MAG,93877.613,-0.669,-0.424,-0.130,10.8
$BARO,93877.624,100338.03,12.74
$HUM,93877.651,66.7,13.6
$BARO,93877.665,100339.98,12.74
$IMU,93877.674,-5.065,-0.610,4.760,0.05615,-0.37890,0.93017,13.15
$BARO,93877.705,100340.02,12.74
$MAG,93877.708,-0.666,-0.427,-0.138,10.8
$HUM,93877.731,66.7,13.6
$BARO,93877.745,100338.32,12.74
$IMU,93877.751,7.446,4.150,0.122,0.03027,-0.27441,0.96972,13.14
$BARO,93877.786,100337.34,12.74
$MAG,93877.804,-0.660,-0.420,-0.135,10.8
$HUM,93877.811,66.6,13.5
$BARO,93877.826,100339.37,12.75
$IMU,93877.827,-1.464,-0.793,-1.220,0.08447,-0.29150,0.98193,13.15
$BARO,93877.866,100335.86,12.75
$HUM,93877.892,66.7,13.6
$MAG,93877.899,-0.655,-0.414,-0.144,10.8
$IMU,93877.904,-11.718,4.882,-7.019,0.05224,-0.38085,0.93994,13.18
$BARO,93877.907,100334.49,12.75
$VBAT,93877.923,3.990
$BARO,93877.947,100335.47,12.75
$HUM,93877.972,66.6,13.6
$IMU,93877.980,-6.713,2.014,-10.070,0.10449,-0.42822,0.92675,13.15
$BARO,93877.987,100332.37,12.75
$MAG,93877.994,-0.657,-0.414,-0.138,10.7
$BARO,93878.027,100349.75,12.75
$HUM,93878.053,66.7,13.5
$IMU,93878.056,5.981,7.934,-11.535,0.11816,-0.39892,0.92773,13.17
$BARO,93878.068,100343.53,12.75
$MAG,93878.090,-0.645,-0.427,-0.156,10.8
$BARO,93878.108,100334.32,12.75
$HUM,93878.133,66.7,13.6
$IMU,93878.133,16.784,27.221,-12.084,0.04443,-0.42333,0.89697,13.19
$BARO,93878.148,100333.74,12.75
$MAG,93878.185,-0.616,-0.465,-0.171,11.0
$BARO,93878.189,100348.24,12.75
$IMU,93878.209,32.653,47.668,-12.695,-0.13916,-0.23583,0.90966,13.17
$HUM,93878.213,66.7,13.6
$BARO,93878.229,100344.05,12.76
$BARO,93878.269,100337.93,12.76
$MAG,93878.281,-0.594,-0.477,-0.187,10.7
$IMU,93878.286,21.667,33.935,-11.413,-0.17578,-0.12597,1.01953,13.20
$HUM,93878.294,66.7,13.6
$BARO,93878.310,100332.44,12.76
$BARO,93878.350,100340.34,12.76
$IMU,93878.362,0.793,-1.892,22.460,-0.13623,-0.13574,1.04296,13.16
$HUM,93878.374,66.7,13.6
$MAG,93878.376,-0.598,-0.445,-0.184,11.0
$BARO,93878.390,100346.19,12.76
$BARO,93878.431,100341.83,12.76
$IMU,93878.439,-14.343,-17.272,28.320,-0.12451,-0.44824,0.91308,13.16
$HUM,93878.454,66.6,13.6
$BARO,93878.471,100341.90,12.76
$MAG,93878.471,-0.612,-0.442,-0.180,10.9
$BARO,93878.511,100342.34,12.77
$IMU,93878.515,1.403,-14.343,5.554,0.03222,-0.32568,1.04296,13.15
$HUM,93878.535,66.6,13.6
$BARO,93878.552,100340.63,12.77
$MAG,93878.567,-0.607,-0.462,-0.180,11.2
$IMU,93878.591,19.042,6.713,-3.723,0.02929,-0.14550,1.13964,13.18
$BARO,93878.592,100333.54,12.77
$HUM,93878.615,66.8,13.6
$BARO,93878.632,100338.68,12.77
$MAG,93878.662,-0.544,-0.513,-0.190,10.8
$IMU,93878.668,37.109,54.748,-22.583,-0.14843,-0.16943,0.89990,13.21
$BARO,93878.673,100340.24,12.77
$HUM,93878.695,66.8,13.6
$BARO,93878.713,100344.83,12.77
$IMU,93878.744,27.343,65.795,-32.104,-0.39843,-0.12597,0.75976,13.18
$BARO,93878.753,100337.32,12.77
$MAG,93878.758,-0.511,-0.532,-0.207,10.8
$HUM,93878.776,66.8,13.6
$BARO,93878.794,100339.54,12.78
$IMU,93878.821,-13.427,-0.732,-12.512,-0.19921,-0.23291,0.74707,13.19
$BARO,93878.834,100336.78,12.78
$MAG,93878.853,-0.541,-0.493,-0.202,11.0
$HUM,93878.856,66.8,13.6
$BARO,93878.874,100338.42,12.78
$IMU,93878.897,-40.161,-43.640,12.207,-0.08007,-0.39550,0.87402,13.20
$BARO,93878.915,100335.66,12.78
$VBAT,93878.931,3.982
$HUM,93878.936,66.7,13.6
$MAG,93878.948,-0.556,-0.453,-0.196,11.0
$BARO,93878.955,100337.64,12.78
$IMU,93878.973,-20.812,-22.644,8.605,-0.06250,-0.34423,1.45751,13.21
$BARO,93878.995,100338.61,12.78
$HUM,93879.017,66.7,13.6
$BARO,93879.035,100342.58,12.79
$MAG,93879.044,-0.561,-0.498,-0.192,11.3
$IMU,93879.050,30.090,4.577,1.770,-0.18017,-0.17968,0.92041,13.25
$BARO,93879.076,100340.56,12.78
$HUM,93879.097,66.9,13.6
$BARO,93879.116,100336.12,12.79
$IMU,93879.126,20.446,2.563,-12.329,-0.21240,-0.11572,0.82324,13.22
$MAG,93879.139,-0.558,-0.519,-0.193,10.8
$BARO,93879.156,100334.95,12.79
$HUM,93879.177,66.8,13.6
$BARO,93879.197,100333.78,12.79
$IMU,93879.203,2.136,-4.638,-27.954,-0.08496,-0.06005,1.06298,13.23
$MAG,93879.235,-0.559,-0.514,-0.196,10.8
$BARO,93879.237,100339.05,12.79
$HUM,93879.258,66.8,13.7
$BARO,93879.277,100335.20,12.79
$IMU,93879.279,-8.911,-1.586,-14.343,-0.01904,-0.13525,0.92382,13.20
$BARO,93879.318,100346.75,12.79
$MAG,93879.330,-0.555,-0.504,-0.193,10.9
$HUM,93879.338,66.7,13.7
$IMU,93879.356,-20.507,4.394,-6.347,-0.16601,-0.29443,0.99902,13.21
$BARO,93879.358,100339.90,12.79
$BARO,93879.398,100348.04,12.80
$HUM,93879.418,66.7,13.7
$MAG,93879.426,-0.556,-0.495,-0.186,10.8
$IMU,93879.432,-10.559,4.150,-18.005,-0.10742,-0.28710,0.96728,13.20
$BARO,93879.439,100337.03,12.80
$BARO,93879.479,100341.78,12.80
$HUM,93879.499,66.7,13.7
$IMU,93879.508,-9.765,5.554,-10.131,-0.07080,-0.22509,0.98437,13.24
$BARO,93879.519,100346.61,12.80
$MAG,93879.521,-0.553,-0.493,-0.195,10.8
$BARO,93879.560,100334.93,12.80
$HUM,93879.579,66.7,13.6
$IMU,93879.585,-11.535,12.817,3.723,-0.15185,-0.29931,0.96972,13.22
$BARO,93879.600,100337.27,12.80
$MAG,93879.616,-0.528,-0.469,-0.202,10.8
$BARO,93879.640,100332.64,12.80
$HUM,93879.659,66.7,13.6
$IMU,93879.661,-4.638,18.066,-1.098,-0.22216,-0.32714,0.95312,13.23
$BARO,93879.681,100340.22,12.80
$MAG,93879.712,-0.522,-0.478,-0.217,10.8
$BARO,93879.721,100344.83,12.81
$IMU,93879.738,0.122,13.977,-5.493,-0.24707,-0.33886,0.96191,13.22
$HUM,93879.740,66.7,13.6
$BARO,93879.761,100337.93,12.81
$BARO,93879.802,100344.63,12.81
$MAG,93879.807,-0.519,-0.489,-0.207,11.0
$IMU,93879.814,6.042,8.361,-7.507,-0.25195,-0.28369,0.93164,13.25
$HUM,93879.820,66.7,13.7
$BARO,93879.842,100343.27,12.81
$BARO,93879.882,100342.34,12.82
$IMU,93879.890,3.967,0.305,-3.601,-0.21630,-0.24951,0.90673,13.25
$HUM,93879.900,66.7,13.6
$MAG,93879.903,-0.508,-0.484,-0.208,10.9
$BARO,93879.922,100338.83,12.81
$VBAT,93879.945,4.006
$BARO,93879.963,100339.10,12.82
$IMU,93879.967,-4.333,-5.432,-0.793,-0.16455,-0.28125,0.94384,13.22
$HUM,93879.981,66.7,13.6
$MAG,93879.998,-0.516,-0.474,-0.210,10.7
$BARO,93880.003,100336.68,12.81
$BARO,93880.043,100338.10,12.82
$IMU,93880.043,-8.483,-4.699,-5.310,-0.16162,-0.30175,0.92187,13.26
$HUM,93880.061,66.6,13.6
$BARO,93880.084,100344.95,12.82
$MAG,93880.094,-0.528,-0.462,-0.208,10.7
$IMU,93880.120,-9.338,-3.112,-8.483,-0.17919,-0.38232,0.99316,13.27
$BARO,93880.124,100340.51,12.82
$HUM,93880.141,66.7,13.7
$BARO,93880.164,100338.93,12.82
$MAG,93880.189,-0.522,-0.480,-0.219,11.0
$IMU,93880.196,5.859,-1.708,0.610,-0.23046,-0.34863,0.95898,13.29
$BARO,93880.205,100346.34,12.82
$HUM,93880.222,66.7,13.7
$BARO,93880.245,100342.73,12.83
$IMU,93880.273,15.563,-3.112,2.685,-0.25244,-0.24902,0.94140,13.24
$MAG,93880.284,-0.534,-0.484,-0.204,10.7
$BARO,93880.285,100346.39,12.83
$HUM,93880.302,66.7,13.6
$BARO,93880.326,100338.61,12.83
$IMU,93880.349,11.596,-5.065,-2.319,-0.17382,-0.19189,0.96386,13.26
$BARO,93880.366,100341.15,12.83
$MAG,93880.380,-0.540,-0.484,-0.211,11.2
$HUM,93880.382,66.8,13.6
$BARO,93880.406,100338.10,12.83
$IMU,93880.425,2.136,-3.723,-1.159,-0.14111,-0.25878,0.94677,13.26
$BARO,93880.446,100336.86,12.83
$HUM,93880.463,66.7,13.7
$MAG,93880.475,-0.532,-0.492,-0.213,11.0
$BARO,93880.487,100342.00,12.83
$IMU,93880.502,-0.854,-2.929,-0.488,-0.13623,-0.33496,0.95849,13.27
$BARO,93880.527,100345.19,12.84
$HUM,93880.543,66.7,13.7
$BARO,93880.567,100333.05,12.84
$MAG,93880.570,-0.538,-0.499,-0.210,10.9
$IMU,93880.578,7.385,-2.868,-0.183,-0.15087,-0.31835,0.95507,13.28
$BARO,93880.608,100337.37,12.84
$HUM,93880.623,66.7,13.6
$BARO,93880.648,100340.10,12.84
$IMU,93880.655,13.061,-3.601,-1.892,-0.15429,-0.22265,0.92724,13.28
