$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,4b73cac3b973b3b50aaa032d
$COL,GNSS,time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,numSV
$UNIT,GNSS,,deg,deg,m,m/s,m/s,m/s,m,m,m/s,
$DATA
$GNSS,2024-08-11T10:01:57.800Z,50.8481333,3.1450082,-28.311,-8.56,1.65,5.59,1216.525,1253.469,97.76,4
$GNSS,2024-08-11T10:01:58.000Z,50.8480778,3.1450385,-41.679,-7.72,1.61,4.38,795.147,836.822,66.41,4
$GNSS,2024-08-11T10:01:58.200Z,50.8516911,3.1432066,389.120,-0.66,-0.39,-2.71,168.825,206.213,8.53,5
$GNSS,2024-08-11T10:01:58.400Z,50.8517617,3.1431586,395.400,0.46,-0.31,-3.84,111.613,141.617,6.65,5
$GNSS,2024-08-11T10:01:58.600Z,50.8506839,3.1436663,230.489,-1.02,-0.11,-1.56,68.156,86.158,2.16,6
$GNSS,2024-08-11T10:01:58.800Z,50.8498488,3.1441298,108.356,-0.41,0.14,-0.50,44.439,57.035,1.58,8
$GNSS,2024-08-11T10:01:59.000Z,50.8495035,3.1442588,64.131,-0.34,-0.16,0.15,36.733,48.272,1.28,9
$GNSS,2024-08-11T10:01:59.200Z,50.8492736,3.1443515,36.775,-0.37,-0.05,0.39,30.934,41.664,1.29,9
$GNSS,2024-08-11T10:01:59.400Z,50.8491042,3.1444086,15.506,-0.24,0.07,0.51,26.840,36.922,1.14,10
$GNSS,2024-08-11T10:01:59.600Z,50.8490342,3.1444386,1.460,-0.20,-0.24,0.75,24.395,34.086,1.04,11
$GNSS,2024-08-11T10:01:59.800Z,50.8490174,3.1444121,-3.398,0.33,0.16,0.65,24.606,34.370,0.84,10
$GNSS,2024-08-11T10:02:00.000Z,50.8489972,3.1444482,-5.602,-0.74,0.39,0.65,22.984,30.947,0.86,12
$GNSS,2024-08-11T10:02:00.200Z,50.8489737,3.1444884,-5.751,-0.57,-0.03,0.76,20.889,27.482,0.92,9
$GNSS,2024-08-11T10:02:00.400Z,50.8489420,3.1445210,-8.826,0.10,0.54,1.29,19.207,24.929,0.72,12
$GNSS,2024-08-11T10:02:00.600Z,50.8489056,3.1445320,-10.466,0.08,0.00,1.50,16.645,21.506,0.80,11
$GNSS,2024-08-11T10:02:00.800Z,50.8488661,3.1445054,-13.417,-0.68,0.09,1.13,14.112,18.699,0.73,15
$GNSS,2024-08-11T10:02:01.000Z,50.8488599,3.1444585,-18.038,-0.40,-0.41,0.18,13.411,18.247,0.46,15
$GNSS,2024-08-11T10:02:01.200Z,50.8488566,3.1444156,-22.890,-0.02,0.12,0.26,12.790,17.878,0.66,16
$GNSS,2024-08-11T10:02:01.400Z,50.8488528,3.1443785,-27.408,-0.07,-0.03,0.28,12.133,17.407,0.71,15
$GNSS,2024-08-11T10:02:01.600Z,50.8488395,3.1443797,-27.065,0.04,-0.04,0.12,11.805,17.374,0.61,17
$GNSS,2024-08-11T10:02:01.800Z,50.8488303,3.1443883,-25.878,-0.11,0.05,0.09,11.353,17.114,0.52,17
$GNSS,2024-08-11T10:02:02.000Z,50.8488265,3.1443977,-24.107,0.00,0.00,0.00,10.912,16.736,0.30,17
$GNSS,2024-08-11T10:02:02.200Z,50.8488174,3.1444115,-22.755,-0.03,-0.01,0.11,10.150,15.868,0.62,19
$GNSS,2024-08-11T10:02:02.400Z,50.8488087,3.1444272,-20.950,-0.06,-0.03,0.15,9.463,15.010,0.57,20
$GNSS,2024-08-11T10:02:02.600Z,50.8488004,3.1444393,-19.565,-0.05,-0.01,0.08,8.797,14.122,0.53,21
$GNSS,2024-08-11T10:02:02.800Z,50.8487947,3.1444460,-18.698,-0.09,0.00,0.10,8.215,13.321,0.49,21
$GNSS,2024-08-11T10:02:03.000Z,50.8487879,3.1444522,-18.126,-0.02,-0.07,0.14,7.681,12.576,0.52,22
$GNSS,2024-08-11T10:02:03.200Z,50.8487810,3.1444582,-17.608,-0.01,-0.05,0.07,7.279,12.020,0.47,22
$GNSS,2024-08-11T10:02:03.400Z,50.8487743,3.1444623,-17.476,-0.01,0.01,0.07,6.897,11.478,0.55,22
$GNSS,2024-08-11T10:02:03.600Z,50.8487695,3.1444655,-17.240,-0.03,-0.05,0.07,6.626,11.102,0.47,21
$GNSS,2024-08-11T10:02:03.800Z,50.8487650,3.1444686,-17.127,-0.05,0.07,0.06,6.439,10.866,0.41,20
$GNSS,2024-08-11T10:02:04.000Z,50.8487614,3.1444715,-16.968,0.06,0.08,0.12,6.268,10.638,0.45,20
$GNSS,2024-08-11T10:02:04.200Z,50.8487602,3.1444727,-16.758,-0.09,0.00,-0.28,6.055,10.331,0.55,20
$GNSS,2024-08-11T10:02:04.400Z,50.8487609,3.1444759,-16.167,0.39,0.22,-0.82,5.915,10.046,0.59,18
$GNSS,2024-08-11T10:02:04.600Z,50.8487619,3.1444764,-16.593,-0.34,-0.18,-0.66,5.907,9.988,0.52,18
$GNSS,2024-08-11T10:02:04.800Z,50.8487575,3.1444852,-15.613,-0.18,-0.40,-0.27,5.381,9.081,0.40,19
$GNSS,2024-08-11T10:02:05.000Z,50.8487547,3.1444900,-14.833,-0.31,-0.11,-0.03,4.812,8.111,0.40,20
$GNSS,2024-08-11T10:02:05.200Z,50.8487542,3.1444937,-14.412,-0.24,0.02,0.00,4.474,7.520,0.46,21
$GNSS,2024-08-11T10:02:05.400Z,50.8487542,3.1444955,-14.157,-0.01,-0.01,0.01,4.277,7.173,0.53,21
$GNSS,2024-08-11T10:02:05.600Z,50.8487540,3.1444978,-14.228,0.16,0.13,0.00,4.123,6.910,0.35,21
$GNSS,2024-08-11T10:02:05.800Z,50.8487534,3.1444997,-14.368,0.28,-0.18,-0.05,3.993,6.683,0.43,21
$GNSS,2024-08-11T10:02:06.000Z,50.8487550,3.1445015,-14.178,-0.05,-0.01,0.40,4.102,6.850,0.60,20
$GNSS,2024-08-11T10:02:06.200Z,50.8487584,3.1445002,-13.997,-0.01,0.19,0.31,4.346,7.233,0.54,20
$GNSS,2024-08-11T10:02:06.400Z,50.8487618,3.1444986,-13.836,0.03,0.09,0.06,4.551,7.540,0.44,18
$GNSS,2024-08-11T10:02:06.600Z,50.8487633,3.1444980,-13.714,-0.06,0.04,0.14,4.404,7.292,0.57,19
$GNSS,2024-08-11T10:02:06.800Z,50.8487649,3.1445067,-12.344,0.16,-0.19,-0.12,4.131,6.816,0.46,19
$GNSS,2024-08-11T10:02:07.000Z,50.8487638,3.1445186,-11.194,-0.06,0.19,-0.16,3.732,6.156,0.52,19
$GNSS,2024-08-11T10:02:07.200Z,50.8487599,3.1445296,-10.513,-0.31,-0.11,-0.21,3.458,5.707,0.53,18
$GNSS,2024-08-11T10:02:07.400Z,50.8487594,3.1445340,-9.636,-0.29,-0.19,0.30,3.852,6.254,0.47,19
$GNSS,2024-08-11T10:02:07.600Z,50.8487589,3.1445414,-8.609,-0.31,-0.18,-1.08,4.184,6.691,0.46,18
$GNSS,2024-08-11T10:02:07.800Z,50.8487581,3.1445485,-7.012,-1.32,0.10,-0.86,4.286,6.713,0.41,20
$GNSS,2024-08-11T10:02:08.000Z,50.8487524,3.1445577,-4.932,-1.11,0.25,0.44,3.904,5.935,0.46,21
$GNSS,2024-08-11T10:02:08.200Z,50.8487454,3.1445649,-3.068,0.29,-0.22,0.08,3.404,5.052,0.42,19
$GNSS,2024-08-11T10:02:08.400Z,50.8487400,3.1445720,-2.112,-0.40,0.24,0.32,2.942,4.300,0.41,21
$GNSS,2024-08-11T10:02:08.600Z,50.8487337,3.1445785,-1.391,-0.09,0.03,0.12,2.561,3.722,0.39,21
$GNSS,2024-08-11T10:02:08.800Z,50.8487284,3.1445861,-0.200,-0.22,0.04,0.12,2.330,3.340,0.34,21
$GNSS,2024-08-11T10:02:09.000Z,50.8487258,3.1445923,0.836,-0.04,0.07,0.10,2.285,3.247,0.27,21
$GNSS,2024-08-11T10:02:09.200Z,50.8487230,3.1445965,1.654,0.23,-0.29,0.06,2.232,3.153,0.26,22
$GNSS,2024-08-11T10:02:09.400Z,50.8487203,3.1446014,2.171,0.25,-0.20,0.14,2.184,3.055,0.24,21
$GNSS,2024-08-11T10:02:09.600Z,50.8487191,3.1446056,2.543,0.44,-0.08,0.12,2.137,2.963,0.24,22
$GNSS,2024-08-11T10:02:09.800Z,50.8487177,3.1446078,2.916,0.11,0.03,0.04,2.095,2.884,0.16,22
$GNSS,2024-08-11T10:02:10.000Z,50.8487161,3.1446102,3.118,0.66,0.02,-0.12,2.056,2.819,0.22,20
$GNSS,2024-08-11T10:02:10.200Z,50.8487100,3.1446107,2.625,0.58,-0.11,-0.02,2.359,3.218,0.23,21
$GNSS,2024-08-11T10:02:10.400Z,50.8487042,3.1446109,2.252,0.35,-0.11,-0.08,2.602,3.539,0.22,23
$GNSS,2024-08-11T10:02:10.600Z,50.8486992,3.1446127,2.089,0.16,0.12,-0.08,2.614,3.546,0.20,23
$GNSS,2024-08-11T10:02:10.800Z,50.8486943,3.1446146,1.837,0.04,0.29,0.03,2.621,3.542,0.20,23
$GNSS,2024-08-11T10:02:11.000Z,50.8486896,3.1446146,1.517,-0.09,-0.08,0.01,2.701,3.634,0.19,24
$GNSS,2024-08-11T10:02:11.200Z,50.8486859,3.1446135,1.320,-0.08,-0.38,0.10,2.676,3.590,0.24,24
$GNSS,2024-08-11T10:02:11.400Z,50.8486828,3.1446121,1.239,-0.18,-0.55,0.09,2.589,3.466,0.22,25
$GNSS,2024-08-11T10:02:11.600Z,50.8486798,3.1446099,1.193,-0.03,-0.70,0.11,2.529,3.375,0.26,25
