time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2022-06-23T15:16:47.60Z,56.1832631,9.0407279,26.225,0.65,-4.76,0.33,74.860,69.600,2.77,277.79158,20.47074,3,4
2022-06-23T15:16:47.80Z,56.1832626,9.0407206,26.587,0.79,-4.81,0.32,55.082,40.379,2.27,278.68672,16.83426,3,4
2022-06-23T15:16:48.00Z,56.1832627,9.0407225,27.844,0.70,-4.59,0.28,53.090,41.979,2.19,278.70604,16.14590,3,4
2022-06-23T15:16:48.20Z,56.1832602,9.0407311,29.201,0.74,-4.78,0.24,44.813,36.736,2.17,278.77816,15.15729,3,4
2022-06-23T15:16:48.40Z,56.1832553,9.0407294,30.291,0.83,-4.87,0.22,39.298,33.062,2.15,279.25922,14.72691,3,4
2022-06-23T15:16:48.60Z,56.1832488,9.0407303,31.637,0.78,-4.84,0.20,35.374,30.321,2.04,279.18464,14.61779,3,4
2022-06-23T15:16:48.80Z,56.1832412,9.0407363,33.885,0.79,-4.88,-0.54,31.073,26.502,1.92,279.18808,13.60195,3,5
2022-06-23T15:16:49.00Z,56.1832323,9.0407412,35.519,0.76,-4.91,-0.87,28.924,24.547,1.95,279.00440,13.58370,3,5
2022-06-23T15:16:49.20Z,56.1832268,9.0407412,36.280,0.78,-4.89,0.17,27.066,22.947,1.81,279.01730,14.00490,3,5
2022-06-23T15:16:49.40Z,56.1832217,9.0407398,37.033,0.80,-4.83,0.29,25.509,21.610,1.78,279.18648,14.20764,3,5
2022-06-23T15:16:49.60Z,56.1832172,9.0407336,37.675,0.86,-4.75,0.42,24.184,20.486,1.75,279.69486,14.56499,3,5
2022-06-23T15:16:49.80Z,56.1832157,9.0407232,37.876,0.83,-4.88,0.97,22.997,19.559,1.68,279.69756,13.81411,3,5
2022-06-23T15:16:50.00Z,56.1832148,9.0407105,38.403,0.87,-4.70,0.86,21.933,18.755,1.64,280.05106,14.33934,3,5
2022-06-23T15:16:50.20Z,56.1832137,9.0407011,38.711,0.91,-4.60,0.89,21.013,18.029,1.61,280.59532,14.74139,3,5
