$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,2f8fc5d04e4a9669fd42b074
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$HUM,106489.693,56.4,31.9
$IMU,106489.712,20.324,-3.540,-1.831,-0.08056,-0.13623,0.98730,30.75
$BARO,106489.731,101008.53,30.56
$MAG,106489.733,-0.234,-0.144,-0.196,29.5
$BARO,106489.772,101021.13,30.57
$HUM,106489.773,56.5,31.8
$IMU,106489.788,22.583,-0.488,1.220,-0.05322,-0.04199,0.99755,30.73
$BARO,106489.812,101016.67,30.57
$MAG,106489.830,-0.231,-0.159,-0.201,29.5
$BARO,106489.852,101012.68,30.57
$HUM,106489.853,56.4,31.8
$IMU,106489.865,14.221,2.685,-0.244,-0.09716,-0.06445,0.99072,30.72
$BARO,106489.892,101006.56,30.57
$MAG,106489.927,-0.238,-0.162,-0.204,29.3
$BARO,106489.932,101018.94,30.57
$HUM,106489.934,56.4,31.8
$IMU,106489.941,5.004,-1.037,-2.136,-0.06298,-0.07324,0.99072,30.77
$BARO,106489.973,101010.24,30.58
$BARO,106490.013,101015.09,30.57
$HUM,106490.014,56.4,31.9
$IMU,106490.018,-1.342,12.695,1.586,0.01904,-0.10888,1.02099,30.74
$MAG,106490.024,-0.217,-0.163,-0.196,29.3
$BARO,106490.053,101015.77,30.58
$BARO,106490.093,101017.33,30.58
$IMU,106490.094,5.187,35.949,6.225,-0.33056,0.01660,0.97460,30.75
$HUM,106490.094,56.4,31.8
$MAG,106490.121,-0.198,-0.169,-0.195,29.5
$BARO,106490.133,101006.41,30.58
$IMU,106490.171,4.943,6.469,-1.586,-0.15722,-0.07324,0.99658,30.76
$BARO,106490.173,101006.53,30.58
$HUM,106490.175,56.4,31.8
$BARO,106490.214,101017.33,30.58
$MAG,106490.217,-0.216,-0.168,-0.199,29.3
$IMU,106490.247,0.732,-8.300,2.563,-0.08203,-0.01367,0.97460,30.76
$BARO,106490.254,101018.31,30.59
$HUM,106490.255,56.4,31.9
$VBAT,106490.287,3.948
$BARO,106490.294,101019.33,30.59
$MAG,106490.314,-0.207,-0.163,-0.190,29.3
$IMU,106490.324,-6.103,3.845,-0.549,-0.14111,-0.01220,0.99560,30.80
$BARO,106490.334,101011.43,30.59
$HUM,106490.335,56.4,31.9
$BARO,106490.374,101010.48,30.59
$IMU,106490.400,-6.530,6.225,0.244,-0.19531,-0.10400,1.00927,30.76
$MAG,106490.411,-0.208,-0.165,-0.196,29.3
$BARO,106490.414,101012.85,30.59
$HUM,106490.416,56.2,31.9
$BARO,106490.455,101009.48,30.60
$IMU,106490.476,2.014,0.610,3.906,-0.19433,-0.08544,1.02929,30.78
$BARO,106490.495,101015.60,30.60
$HUM,106490.496,56.2,31.9
$MAG,106490.508,-0.201,-0.166,-0.198,29.3
$BARO,106490.535,101008.19,30.59
$IMU,106490.553,7.141,-2.868,5.554,-0.19042,-0.04199,0.98242,30.75
$BARO,106490.575,101016.55,30.60
$HUM,106490.576,56.2,31.9
$MAG,106490.604,-0.210,-0.171,-0.201,29.3
$BARO,106490.615,101004.63,30.60
$IMU,106490.629,4.699,3.173,0.915,-0.06152,-0.01220,0.96191,30.80
$BARO,106490.656,101009.75,30.60
$HUM,106490.656,56.2,31.9
$BARO,106490.696,101015.82,30.60
$MAG,106490.701,-0.195,-0.172,-0.192,29.5
$IMU,106490.706,-3.967,14.221,-5.065,-0.21582,-0.05566,1.00195,30.78
$BARO,106490.736,101001.51,30.60
$HUM,106490.737,56.2,31.9
$BARO,106490.776,101011.21,30.60
$IMU,106490.782,-0.549,5.676,-5.859,-0.23095,-0.06640,1.02490,30.79
$MAG,106490.798,-0.196,-0.177,-0.196,29.3
$BARO,106490.816,101015.11,30.61
$HUM,106490.817,56.2,31.9
$BARO,106490.856,101014.50,30.61
$IMU,106490.859,6.469,-2.075,-4.577,-0.14257,-0.02001,0.97412,30.76
$MAG,106490.895,-0.210,-0.183,-0.190,29.5
$BARO,106490.897,101014.31,30.61
$HUM,106490.897,56.1,31.9
$IMU,106490.935,2.624,-0.854,-6.042,-0.18896,-0.07128,1.00146,30.77
$BARO,106490.937,101018.77,30.61
$BARO,106490.977,101009.31,30.61
$HUM,106490.978,56.2,31.9
$MAG,106490.992,-0.207,-0.183,-0.195,29.2
$IMU,106491.012,4.638,0.061,-3.906,-0.20214,-0.00683,0.98632,30.79
$BARO,106491.017,101018.16,30.61
$BARO,106491.057,101014.19,30.61
$HUM,106491.058,56.2,31.9
$MAG,106491.088,-0.192,-0.171,-0.192,29.5
$IMU,106491.088,1.464,1.098,0.976,-0.17919,-0.03515,0.98828,30.80
$BARO,106491.097,101025.77,30.62
$BARO,106491.138,101013.21,30.62
