$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,12ccecc96dd3160fff17e221
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$IMU,90288.153,-10.070,-15.502,-23.559,0.80517,0.05419,0.61328,19.93
$IMU,90288.229,-47.302,-48.828,-82.458,0.83544,0.09228,0.78808,20.00
$IMU,90288.306,-66.162,-23.864,-52.124,1.02246,-0.10009,0.64062,20.01
$BARO,90288.352,101580.47,19.47
$MAG,90288.358,-0.793,-0.477,0.039,17.9
$IMU,90288.382,-57.861,33.447,-15.808,1.08935,-0.24511,0.62695,20.00
$BARO,90288.392,101583.10,19.48
$HUM,90288.396,55.8,20.4
$BARO,90288.433,101578.15,19.48
$MAG,90288.454,-0.750,-0.472,-0.058,17.8
$IMU,90288.459,-45.898,104.125,-0.610,0.80078,-0.38720,0.52392,20.06
$BARO,90288.473,101570.11,19.49
$HUM,90288.477,55.8,20.5
$BARO,90288.513,101579.69,19.49
$IMU,90288.535,-7.202,158.752,17.150,0.45166,-0.35498,0.73583,20.04
$MAG,90288.550,-0.652,-0.460,-0.148,17.8
$BARO,90288.553,101580.81,19.49
$HUM,90288.557,55.5,20.5
$BARO,90288.594,101583.51,19.49
$IMU,90288.611,8.666,168.151,49.072,0.49462,-0.21044,1.04589,20.03
$BARO,90288.634,101576.57,19.50
$HUM,90288.637,54.3,20.5
$MAG,90288.646,-0.502,-0.444,-0.235,17.9
$BARO,90288.674,101580.22,19.50
$IMU,90288.688,-10.620,218.872,116.271,0.21289,0.06494,0.71289,20.07
$BARO,90288.714,101583.20,19.50
$HUM,90288.718,46.5,20.5
$MAG,90288.742,-0.262,-0.423,-0.231,17.8
$BARO,90288.755,101569.91,19.50
$IMU,90288.764,-27.770,253.051,156.738,-0.93701,0.26171,0.19189,20.07
$BARO,90288.795,101580.88,19.50
$HUM,90288.798,44.7,20.5
$BARO,90288.835,101573.74,19.50
$MAG,90288.838,-0.154,-0.445,-0.189,17.9
$IMU,90288.841,-10.742,157.043,101.196,-1.19775,0.22314,0.30712,20.06
$BARO,90288.875,101578.10,19.51
$HUM,90288.878,54.9,20.5
$BARO,90288.916,101582.73,19.51
$IMU,90288.917,13.122,49.682,26.489,-0.88427,0.27148,0.35791,20.11
$MAG,90288.934,-0.142,-0.460,-0.190,17.9
$BARO,90288.956,101574.59,19.51
$HUM,90288.958,55.2,20.5
$IMU,90288.994,4.699,-3.845,3.601,-0.87304,0.27636,0.53271,20.07
$BARO,90288.996,101584.71,19.51
$MAG,90289.029,-0.162,-0.441,-0.187,18.0
$BARO,90289.036,101584.12,19.51
$HUM,90289.039,55.3,20.6
$IMU,90289.070,-25.756,-18.798,-14.892,-0.82177,0.10498,0.61035,20.06
$BARO,90289.077,101581.93,19.51
$VBAT,90289.077,4.106
$BARO,90289.117,101577.98,19.51
$HUM,90289.119,55.3,20.5
$MAG,90289.125,-0.165,-0.399,-0.178,17.8
$IMU,90289.147,-54.016,-3.051,-10.253,-0.52343,-0.03857,0.62451,20.10
$BARO,90289.157,101576.25,19.51
$BARO,90289.197,101588.29,19.51
$HUM,90289.199,55.3,20.5
$MAG,90289.221,-0.117,-0.360,-0.141,17.9
$IMU,90289.223,-64.270,42.907,18.554,-0.74462,-0.16064,0.48583,20.08
$BARO,90289.238,101570.64,19.51
$BARO,90289.278,101576.13,19.52
$HUM,90289.280,55.1,20.6
$IMU,90289.299,-47.302,65.124,2.319,-0.86572,-0.04052,0.48925,20.12
$MAG,90289.317,-0.078,-0.321,-0.082,18.0
$BARO,90289.318,101574.67,19.51
$BARO,90289.358,101582.00,19.51
$HUM,90289.360,55.1,20.5
$IMU,90289.376,-49.621,63.232,-13.732,-0.78222,-0.13916,0.36474,20.09
$BARO,90289.399,101583.86,19.52
$MAG,90289.413,-0.049,-0.274,-0.013,17.9
$BARO,90289.439,101575.08,19.51
$HUM,90289.440,55.1,20.6
$IMU,90289.452,-38.635,69.824,-27.954,-1.08935,-0.22412,0.17138,20.11
$BARO,90289.479,101579.30,19.52
$MAG,90289.509,-0.049,-0.246,0.004,18.0
$BARO,90289.519,101584.39,19.51
$HUM,90289.521,55.1,20.5
$IMU,90289.529,-13.916,37.902,-43.823,-1.27587,-0.22705,0.15576,20.09
$BARO,90289.559,101581.88,19.52
$BARO,90289.600,101588.41,19.52
$HUM,90289.601,55.0,20.6
$MAG,90289.605,-0.075,-0.217,0.004,17.8
$IMU,90289.605,-12.145,-7.568,-36.010,-1.05419,-0.38623,0.16455,20.15
