$FLYS,1
$VAR,FIRMWARE_VER,v2023.09.22
$VAR,DEVICE_ID,003b0020484e501420353131
$VAR,SESSION_ID,59977b33188e4ae56ebd6c15
$COL,BARO,time,pressure,temperature
$UNIT,BARO,s,Pa,deg C
$COL,HUM,time,humidity,temperature
$UNIT,HUM,s,percent,deg C
$COL,MAG,time,x,y,z,temperature
$UNIT,MAG,s,gauss,gauss,gauss,deg C
$COL,IMU,time,wx,wy,wz,ax,ay,az,temperature
$UNIT,IMU,s,deg/s,deg/s,deg/s,g,g,g,deg C
$COL,TIME,time,tow,week
$UNIT,TIME,s,s,
$COL,VBAT,time,voltage
$UNIT,VBAT,s,volt
$DATA
$HUM,102519.439,70.3,11.9
$BARO,102519.443,101485.04,11.26
$IMU,102519.450,6.591,19.714,8.239,-0.13232,-0.00781,1.22558,11.50
$BARO,102519.483,101491.40,11.26
$HUM,102519.520,70.3,11.9
$BARO,102519.524,101485.23,11.26
$MAG,102519.524,-0.522,-0.348,-0.138,9.4
$IMU,102519.526,-22.277,4.638,6.408,-0.08349,-0.38378,1.31250,11.55
$BARO,102519.564,101484.58,11.26
$VBAT,102519.566,4.071
$HUM,102519.600,70.4,11.9
$IMU,102519.603,-20.874,-3.967,6.225,-0.04394,-0.53369,1.01611,11.51
$BARO,102519.604,101493.62,11.26
$MAG,102519.619,-0.514,-0.340,-0.135,9.4
$BARO,102519.645,101488.40,11.26
$IMU,102519.679,4.394,-0.244,5.920,-0.06005,-0.21972,0.97998,11.56
$HUM,102519.680,70.3,12.0
$BARO,102519.685,101477.48,11.26
$MAG,102519.714,-0.510,-0.343,-0.121,9.4
$BARO,102519.726,101480.60,11.26
$IMU,102519.755,-1.098,1.159,17.456,-0.05859,-0.13916,0.74365,11.55
$HUM,102519.761,70.4,12.0
$BARO,102519.766,101485.09,11.27
$BARO,102519.806,101484.50,11.26
$MAG,102519.810,-0.502,-0.336,-0.123,9.4
$IMU,102519.832,4.516,-4.699,20.263,-0.01513,-0.10693,0.74755,11.52
$HUM,102519.841,70.4,11.9
$BARO,102519.847,101477.22,11.26
$BARO,102519.887,101481.07,11.27
$MAG,102519.905,-0.504,-0.358,-0.126,9.4
$IMU,102519.908,16.784,-9.765,15.136,-0.02001,-0.05859,0.88525,11.52
$HUM,102519.922,70.3,11.9
$BARO,102519.927,101487.04,11.27
$BARO,102519.968,101487.89,11.27
$IMU,102519.985,22.583,-20.141,0.610,0.02685,0.12695,1.23681,11.54
$MAG,102520.000,-0.526,-0.367,-0.120,9.4
$HUM,102520.002,70.4,11.9
$BARO,102520.008,101484.26,11.28
$BARO,102520.048,101484.65,11.27
$IMU,102520.061,-5.737,-22.216,-13.366,0.15576,-0.16943,1.34912,11.56
$HUM,102520.082,70.4,12.0
$BARO,102520.089,101485.43,11.27
$MAG,102520.095,-0.544,-0.357,-0.127,9.4
$BARO,102520.129,101492.47,11.28
$IMU,102520.137,-14.770,-3.845,-14.282,0.08398,-0.47363,1.15039,11.55
$HUM,102520.163,70.4,11.9
$BARO,102520.169,101491.69,11.28
$MAG,102520.191,-0.553,-0.378,-0.115,9.4
$BARO,102520.210,101486.01,11.27
$IMU,102520.214,12.878,4.882,-15.014,0.17285,-0.17675,1.13525,11.57
$HUM,102520.243,70.4,12.0
$BARO,102520.250,101484.45,11.27
$MAG,102520.286,-0.541,-0.372,-0.129,9.4
$BARO,102520.290,101482.70,11.27
$IMU,102520.290,2.685,10.559,-13.061,0.07128,-0.16455,0.82812,11.54
$HUM,102520.323,70.4,12.0
$BARO,102520.331,101480.63,11.28
$IMU,102520.367,3.356,11.413,-17.028,0.01757,-0.07714,0.61376,11.55
$BARO,102520.371,101484.58,11.27
$MAG,102520.381,-0.538,-0.396,-0.121,9.4
$HUM,102520.404,70.3,11.9
$BARO,102520.411,101488.82,11.28
$IMU,102520.443,11.718,5.981,-22.094,0.04931,0.05322,0.69287,11.52
$BARO,102520.452,101491.04,11.28
$MAG,102520.476,-0.534,-0.411,-0.139,9.4
$HUM,102520.484,70.4,12.0
$BARO,102520.492,101491.55,11.28
$IMU,102520.519,6.774,6.530,-13.793,0.09667,0.08007,1.02783,11.57
$BARO,102520.532,101485.31,11.28
$HUM,102520.564,70.2,12.0
$MAG,102520.572,-0.525,-0.405,-0.130,9.4
$BARO,102520.573,101495.13,11.28
$VBAT,102520.574,4.059
$IMU,102520.596,0.488,17.883,3.051,-0.01806,-0.01123,1.24853,11.56
$BARO,102520.613,101485.77,11.28
$HUM,102520.645,70.3,12.0
$BARO,102520.653,101486.55,11.28
$MAG,102520.667,-0.504,-0.387,-0.139,9.5
$IMU,102520.672,-9.338,17.333,12.573,-0.18115,-0.11474,1.41796,11.59
$BARO,102520.694,101489.87,11.28
$HUM,102520.725,70.1,12.0
$BARO,102520.734,101477.97,11.28
$IMU,102520.749,-18.981,-3.356,7.568,-0.09667,-0.53271,1.07128,11.58
$MAG,102520.762,-0.505,-0.388,-0.132,9.4
$BARO,102520.775,101486.75,11.28
$HUM,102520.805,70.2,11.9
$BARO,102520.815,101491.23,11.28
$IMU,102520.825,11.779,-7.751,8.605,-0.08593,-0.19482,1.01953,11.56
$BARO,102520.855,101483.04,11.28
$MAG,102520.857,-0.508,-0.391,-0.139,9.4
$HUM,102520.885,70.2,12.0
$BARO,102520.896,101490.84,11.29
$IMU,102520.902,11.413,-6.835,17.944,-0.08544,-0.15332,0.73925,11.59
$BARO,102520.936,101474.70,11.29
$MAG,102520.953,-0.507,-0.412,-0.129,9.4
$HUM,102520.966,70.2,12.0
$BARO,102520.976,101474.70,11.29
$IMU,102520.978,15.380,-8.544,15.869,-0.02734,0.02099,0.68017,11.56
$BARO,102521.017,101481.21,11.29
$HUM,102521.046,70.2,12.0
$MAG,102521.048,-0.511,-0.412,-0.130,9.4
$IMU,102521.054,10.131,-7.324,9.216,-0.03320,0.10009,0.79736,11.62
$BARO,102521.057,101474.51,11.29
$BARO,102521.097,101486.75,11.30
$HUM,102521.126,70.3,12.0
